% Measurements of a DFIG system - provided by Prof. Erlich
% t,V_T(pu),angle(rad),angle(°),P_e(pu),Q_e(pu),IPA_r,IQA_r
0.771,1.01160606060606,0.19297,11.056,0.954977777777778,0.060704444444445,-2.616,-0.90156
0.772,1.01160606060606,0.19297,11.056,0.954988888888889,0.060704444444445,-2.6086,-0.90012
0.773,1.01160606060606,0.19297,11.056,0.954988888888889,0.060704444444445,-2.6013,-0.89868
0.774,1.01160606060606,0.19297,11.056,0.954988888888889,0.060704444444445,-2.5939,-0.89724
0.775,1.01160606060606,0.19297,11.056,0.954988888888889,0.060704444444445,-2.5865,-0.8958
0.776,1.01160606060606,0.19297,11.056,0.954988888888889,0.060703333333333,-2.5791,-0.89436
0.777,1.01160606060606,0.19297,11.056,0.954988888888889,0.060703333333333,-2.5717,-0.89292
0.778,1.01160606060606,0.19297,11.056,0.954988888888889,0.060703333333333,-2.5643,-0.89148
0.779,1.01160606060606,0.19297,11.056,0.954988888888889,0.060703333333333,-2.557,-0.89004
0.78,1.01160606060606,0.19297,11.056,0.954988888888889,0.060703333333333,-2.5496,-0.8886
0.781,1.01160606060606,0.19297,11.056,0.954988888888889,0.060702222222222,-2.5422,-0.88716
0.782,1.01160606060606,0.19297,11.056,0.954988888888889,0.060702222222222,-2.5348,-0.88572
0.783,1.01160606060606,0.19297,11.056,0.954988888888889,0.060702222222222,-2.5274,-0.88428
0.784,1.01160606060606,0.19297,11.056,0.954988888888889,0.060702222222222,-2.52,-0.88284
0.785,1.01160606060606,0.19297,11.056,0.954988888888889,0.060702222222222,-2.5127,-0.8814
0.786,1.01160606060606,0.19297,11.056,0.954988888888889,0.060701111111111,-2.5053,-0.87996
0.787,1.01160606060606,0.19297,11.056,0.954988888888889,0.060701111111111,-2.4979,-0.87852
0.788,1.01160606060606,0.19297,11.056,0.955,0.060701111111111,-2.4905,-0.87708
0.789,1.01160606060606,0.19297,11.056,0.955,0.060701111111111,-2.4831,-0.87564
0.79,1.01160606060606,0.19297,11.056,0.955,0.060701111111111,-2.4758,-0.8742
0.791,1.01160606060606,0.19297,11.056,0.955,0.060701111111111,-2.4684,-0.87276
0.792,1.01160606060606,0.19297,11.056,0.955,0.060701111111111,-2.461,-0.87132
0.793,1.01160606060606,0.19297,11.056,0.955,0.0607,-2.4536,-0.86988
0.794,1.01160606060606,0.19297,11.056,0.955,0.0607,-2.4462,-0.86844
0.795,1.01160606060606,0.19297,11.056,0.955,0.0607,-2.4389,-0.867
0.796,1.01160606060606,0.19297,11.056,0.955,0.0607,-2.4315,-0.86556
0.797,1.01160606060606,0.19297,11.056,0.955,0.0607,-2.4241,-0.86412
0.798,1.01160606060606,0.19297,11.056,0.955,0.0607,-2.4167,-0.86268
0.799,1.01160606060606,0.19297,11.056,0.955,0.0607,-2.4094,-0.86124
0.8,1.01160606060606,0.19297,11.056,0.955,0.060698888888889,-2.402,-0.85979
0.801,1.01160606060606,0.19297,11.056,0.955,0.060698888888889,-2.3946,-0.85835
0.802,1.01160606060606,0.19297,11.056,0.955,0.060698888888889,-2.3872,-0.85691
0.803,1.01160606060606,0.19297,11.056,0.955011111111111,0.060698888888889,-2.3798,-0.85547
0.804,1.01160606060606,0.19297,11.056,0.955011111111111,0.060698888888889,-2.3725,-0.85403
0.805,1.01160606060606,0.19297,11.056,0.955011111111111,0.060698888888889,-2.3651,-0.85259
0.806,1.01160606060606,0.19297,11.057,0.955011111111111,0.060698888888889,-2.3577,-0.85115
0.807,1.01160606060606,0.19297,11.057,0.955011111111111,0.060697777777778,-2.3503,-0.84971
0.808,1.01160606060606,0.19297,11.057,0.955011111111111,0.060697777777778,-2.343,-0.84827
0.809,1.01160606060606,0.19297,11.057,0.955011111111111,0.060697777777778,-2.3356,-0.84683
0.81,1.01160606060606,0.19297,11.057,0.955011111111111,0.060697777777778,-2.3282,-0.84539
0.811,1.01160606060606,0.19297,11.057,0.955011111111111,0.060697777777778,-2.3208,-0.84394
0.812,1.01160606060606,0.19297,11.057,0.955011111111111,0.060697777777778,-2.3135,-0.8425
0.813,1.01160606060606,0.19297,11.057,0.955011111111111,0.060697777777778,-2.3061,-0.84106
0.814,1.01160606060606,0.19297,11.057,0.955011111111111,0.060697777777778,-2.2987,-0.83962
0.815,1.01160606060606,0.19297,11.057,0.955011111111111,0.060696666666667,-2.2913,-0.83818
0.816,1.01160606060606,0.19297,11.057,0.955011111111111,0.060696666666667,-2.284,-0.83674
0.817,1.01160606060606,0.19297,11.057,0.955011111111111,0.060696666666667,-2.2766,-0.8353
0.818,1.01160606060606,0.19297,11.057,0.955022222222222,0.060696666666667,-2.2692,-0.83386
0.819,1.01160606060606,0.19297,11.057,0.955022222222222,0.060696666666667,-2.2618,-0.83242
0.82,1.01160606060606,0.19298,11.057,0.955022222222222,0.060696666666667,-2.2545,-0.83097
0.821,1.01160606060606,0.19298,11.057,0.955022222222222,0.060696666666667,-2.2471,-0.82953
0.822,1.01160606060606,0.19298,11.057,0.955022222222222,0.060696666666667,-2.2397,-0.82809
0.823,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.2323,-0.82665
0.824,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.225,-0.82521
0.825,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.2176,-0.82377
0.826,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.2102,-0.82233
0.827,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.2028,-0.82088
0.828,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.1955,-0.81944
0.829,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.1881,-0.818
0.83,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.1807,-0.81656
0.831,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.1734,-0.81512
0.832,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.166,-0.81368
0.833,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.1586,-0.81224
0.834,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.1512,-0.8108
0.835,1.01160606060606,0.19298,11.057,0.955022222222222,0.060695555555556,-2.1439,-0.80935
0.836,1.01160606060606,0.19298,11.057,0.955033333333333,0.060695555555556,-2.1365,-0.80791
0.837,1.01160606060606,0.19298,11.057,0.955033333333333,0.060695555555556,-2.1291,-0.80647
0.838,1.01160606060606,0.19298,11.057,0.955033333333333,0.060694444444445,-2.1217,-0.80503
0.839,1.01160606060606,0.19298,11.057,0.955033333333333,0.060694444444445,-2.1144,-0.80359
0.84,1.01160606060606,0.19298,11.057,0.955033333333333,0.060694444444445,-2.107,-0.80215
0.841,1.01160606060606,0.19298,11.057,0.955033333333333,0.060694444444445,-2.0996,-0.80071
0.842,1.01160606060606,0.19298,11.057,0.955033333333333,0.060694444444445,-2.0923,-0.79927
0.843,1.01160606060606,0.19298,11.057,0.955033333333333,0.060694444444445,-2.0849,-0.79782
0.844,1.01160606060606,0.19298,11.057,0.955033333333333,0.060694444444445,-2.0775,-0.79638
0.845,1.01160606060606,0.19298,11.057,0.955033333333333,0.060694444444445,-2.0701,-0.79494
0.846,1.01160606060606,0.19298,11.057,0.955033333333333,0.060693333333333,-2.0628,-0.7935
0.847,1.01160606060606,0.19298,11.057,0.955033333333333,0.060693333333333,-2.0554,-0.79206
0.848,1.01160606060606,0.19298,11.057,0.955033333333333,0.060693333333333,-2.048,-0.79062
0.849,1.01160606060606,0.19298,11.057,0.955033333333333,0.060693333333333,-2.0406,-0.78918
0.85,1.01160606060606,0.19298,11.057,0.955033333333333,0.060693333333333,-2.0333,-0.78774
0.851,1.01160606060606,0.19298,11.057,0.955033333333333,0.060693333333333,-2.0259,-0.78629
0.852,1.01160606060606,0.19298,11.057,0.955033333333333,0.060693333333333,-2.0185,-0.78485
0.853,1.01160606060606,0.19298,11.057,0.955033333333333,0.060692222222222,-2.0112,-0.78341
0.854,1.01160606060606,0.19298,11.057,0.955033333333333,0.060692222222222,-2.0038,-0.78197
0.855,1.01160606060606,0.19298,11.057,0.955033333333333,0.060692222222222,-1.9964,-0.78053
0.856,1.01160606060606,0.19298,11.057,0.955033333333333,0.060692222222222,-1.989,-0.77909
0.857,1.01160606060606,0.19298,11.057,0.955033333333333,0.060692222222222,-1.9817,-0.77765
0.858,1.01160606060606,0.19298,11.057,0.955033333333333,0.060692222222222,-1.9743,-0.77621
0.859,1.01160606060606,0.19298,11.057,0.955033333333333,0.060691111111111,-1.9669,-0.77477
0.86,1.01160606060606,0.19298,11.057,0.955044444444444,0.060691111111111,-1.9596,-0.77332
0.861,1.01160606060606,0.19298,11.057,0.955044444444444,0.060691111111111,-1.9522,-0.77188
0.862,1.01160606060606,0.19298,11.057,0.955044444444444,0.060691111111111,-1.9448,-0.77044
0.863,1.01160606060606,0.19298,11.057,0.955044444444444,0.060691111111111,-1.9374,-0.769
0.864,1.01160606060606,0.19298,11.057,0.955044444444444,0.060691111111111,-1.9301,-0.76756
0.865,1.01160606060606,0.19298,11.057,0.955044444444444,0.060691111111111,-1.9227,-0.76612
0.866,1.01160606060606,0.19298,11.057,0.955044444444444,0.06069,-1.9153,-0.76468
0.867,1.01160606060606,0.19298,11.057,0.955044444444444,0.06069,-1.908,-0.76324
0.868,1.01160606060606,0.19298,11.057,0.955044444444444,0.06069,-1.9006,-0.7618
0.869,1.01160606060606,0.19298,11.057,0.955044444444444,0.06069,-1.8932,-0.76036
0.87,1.01160606060606,0.19298,11.057,0.955044444444444,0.06069,-1.8858,-0.75891
0.871,1.01160606060606,0.19298,11.057,0.955044444444444,0.06069,-1.8785,-0.75747
0.872,1.01160606060606,0.19298,11.057,0.955044444444444,0.060688888888889,-1.8711,-0.75603
0.873,1.01160606060606,0.19298,11.057,0.955044444444444,0.060688888888889,-1.8637,-0.75459
0.874,1.01160606060606,0.19298,11.057,0.955044444444444,0.060688888888889,-1.8564,-0.75315
0.875,1.01160606060606,0.19298,11.057,0.955044444444444,0.060688888888889,-1.849,-0.75171
0.876,1.01160606060606,0.19298,11.057,0.955044444444444,0.060688888888889,-1.8416,-0.75027
0.877,1.01160606060606,0.19298,11.057,0.955044444444444,0.060688888888889,-1.8342,-0.74883
0.878,1.01160606060606,0.19298,11.057,0.955044444444444,0.060688888888889,-1.8269,-0.74739
0.879,1.01160606060606,0.19298,11.057,0.955044444444444,0.060687777777778,-1.8195,-0.74595
0.88,1.01160606060606,0.19298,11.057,0.955044444444444,0.060687777777778,-1.8121,-0.7445
0.881,1.01160606060606,0.19298,11.057,0.955044444444444,0.060687777777778,-1.8048,-0.74306
0.882,1.01160606060606,0.19298,11.057,0.955044444444444,0.060687777777778,-1.7974,-0.74162
0.883,1.01160606060606,0.19298,11.057,0.955044444444444,0.060687777777778,-1.79,-0.74018
0.884,1.01160606060606,0.19298,11.057,0.955044444444444,0.060687777777778,-1.7826,-0.73874
0.885,1.01160606060606,0.19298,11.057,0.955044444444444,0.060686666666667,-1.7753,-0.7373
0.886,1.01160606060606,0.19298,11.057,0.955044444444444,0.060686666666667,-1.7679,-0.73586
0.887,1.01160606060606,0.19298,11.057,0.955044444444444,0.060686666666667,-1.7605,-0.73442
0.888,1.01160606060606,0.19298,11.057,0.955044444444444,0.060686666666667,-1.7532,-0.73298
0.889,1.01160606060606,0.19298,11.057,0.955044444444444,0.060686666666667,-1.7458,-0.73154
0.89,1.01160606060606,0.19298,11.057,0.955044444444444,0.060686666666667,-1.7384,-0.7301
0.891,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.7311,-0.72866
0.892,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.7237,-0.72722
0.893,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.7163,-0.72577
0.894,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.7089,-0.72433
0.895,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.7016,-0.72289
0.896,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.6942,-0.72145
0.897,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.6868,-0.72001
0.898,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.6795,-0.71857
0.899,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.6721,-0.71713
0.9,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.6647,-0.71569
0.901,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.6573,-0.71425
0.902,1.01160606060606,0.19299,11.057,0.955044444444444,0.060685555555556,-1.65,-0.71281
0.903,1.01160606060606,0.19299,11.057,0.955044444444444,0.060684444444445,-1.6426,-0.71137
0.904,1.01160606060606,0.19299,11.057,0.955044444444444,0.060684444444445,-1.6352,-0.70993
0.905,1.01160606060606,0.19299,11.057,0.955044444444444,0.060684444444445,-1.6279,-0.70849
0.906,1.01160606060606,0.19299,11.057,0.955044444444444,0.060684444444445,-1.6205,-0.70705
0.907,1.01160606060606,0.19299,11.057,0.955055555555555,0.060684444444445,-1.6131,-0.70561
0.908,1.01160606060606,0.19299,11.057,0.955055555555555,0.060684444444445,-1.6057,-0.70417
0.909,1.01160606060606,0.19299,11.057,0.955055555555555,0.060683333333333,-1.5984,-0.70273
0.91,1.01160606060606,0.19299,11.057,0.955055555555555,0.060683333333333,-1.591,-0.70129
0.911,1.01160606060606,0.19299,11.057,0.955055555555555,0.060683333333333,-1.5836,-0.69985
0.912,1.01160606060606,0.19299,11.057,0.955055555555555,0.060683333333333,-1.5763,-0.69841
0.913,1.01160606060606,0.19299,11.057,0.955055555555555,0.060683333333333,-1.5689,-0.69696
0.914,1.01160606060606,0.19299,11.057,0.955055555555555,0.060683333333333,-1.5615,-0.69552
0.915,1.01160606060606,0.19299,11.057,0.955055555555555,0.060683333333333,-1.5542,-0.69408
0.916,1.01160606060606,0.19299,11.057,0.955055555555555,0.060682222222222,-1.5468,-0.69264
0.917,1.01160606060606,0.19299,11.057,0.955055555555555,0.060682222222222,-1.5394,-0.6912
0.918,1.01160606060606,0.19299,11.057,0.955055555555555,0.060682222222222,-1.532,-0.68976
0.919,1.01160606060606,0.19299,11.057,0.955055555555555,0.060682222222222,-1.5247,-0.68832
0.92,1.01160606060606,0.19299,11.057,0.955055555555555,0.060682222222222,-1.5173,-0.68688
0.921,1.01160606060606,0.19299,11.057,0.955055555555555,0.060682222222222,-1.5099,-0.68544
0.922,1.01160606060606,0.19299,11.057,0.955055555555555,0.060681111111111,-1.5026,-0.684
0.923,1.01160606060606,0.19299,11.057,0.955055555555555,0.060681111111111,-1.4952,-0.68256
0.924,1.01160606060606,0.19299,11.057,0.955055555555555,0.060681111111111,-1.4878,-0.68112
0.925,1.01160606060606,0.19299,11.057,0.955055555555555,0.060681111111111,-1.4804,-0.67968
0.926,1.01160606060606,0.19299,11.057,0.955055555555555,0.060681111111111,-1.4731,-0.67824
0.927,1.01160606060606,0.19299,11.057,0.955055555555555,0.060681111111111,-1.4657,-0.6768
0.928,1.01160606060606,0.19299,11.057,0.955055555555555,0.06068,-1.4583,-0.67536
0.929,1.01160606060606,0.19299,11.057,0.955055555555555,0.06068,-1.451,-0.67392
0.93,1.01160606060606,0.19299,11.057,0.955055555555555,0.06068,-1.4436,-0.67248
0.931,1.01160606060606,0.19299,11.057,0.955055555555555,0.06068,-1.4362,-0.67104
0.932,1.01160606060606,0.19299,11.057,0.955055555555555,0.06068,-1.4289,-0.6696
0.933,1.01160606060606,0.19299,11.057,0.955055555555555,0.06068,-1.4215,-0.66816
0.934,1.01160606060606,0.19299,11.057,0.955055555555555,0.06068,-1.4141,-0.66672
0.935,1.01160606060606,0.19299,11.057,0.955055555555555,0.060678888888889,-1.4067,-0.66528
0.936,1.01160606060606,0.19299,11.057,0.955055555555555,0.060678888888889,-1.3994,-0.66384
0.937,1.01160606060606,0.19299,11.057,0.955055555555555,0.060678888888889,-1.392,-0.6624
0.938,1.01160606060606,0.19299,11.057,0.955055555555555,0.060678888888889,-1.3846,-0.66096
0.939,1.01160606060606,0.19299,11.057,0.955055555555555,0.060678888888889,-1.3773,-0.65952
0.94,1.01160606060606,0.19299,11.057,0.955055555555555,0.060678888888889,-1.3699,-0.65808
0.941,1.01160606060606,0.19299,11.057,0.955055555555555,0.060677777777778,-1.3625,-0.65664
0.942,1.01160606060606,0.19299,11.057,0.955055555555555,0.060677777777778,-1.3552,-0.6552
0.943,1.01160606060606,0.19299,11.057,0.955055555555555,0.060677777777778,-1.3478,-0.65376
0.944,1.01160606060606,0.19299,11.057,0.955055555555555,0.060677777777778,-1.3404,-0.65231
0.945,1.01160606060606,0.19299,11.057,0.955055555555555,0.060677777777778,-1.333,-0.65087
0.946,1.01160606060606,0.19299,11.057,0.955055555555555,0.060677777777778,-1.3257,-0.64943
0.947,1.01160606060606,0.19299,11.057,0.955055555555555,0.060677777777778,-1.3183,-0.64799
0.948,1.01160606060606,0.19299,11.058,0.955055555555555,0.060676666666667,-1.3109,-0.64655
0.949,1.01160606060606,0.19299,11.058,0.955055555555555,0.060676666666667,-1.3036,-0.64511
0.95,1.01160606060606,0.19299,11.058,0.955055555555555,0.060676666666667,-1.2962,-0.64368
0.951,1.01160606060606,0.19299,11.058,0.955055555555555,0.060676666666667,-1.2888,-0.64223
0.952,1.01160606060606,0.19299,11.058,0.955055555555555,0.060676666666667,-1.2815,-0.64079
0.953,1.01160606060606,0.19299,11.058,0.955055555555555,0.060676666666667,-1.2741,-0.63935
0.954,1.01160606060606,0.19299,11.058,0.955055555555555,0.060676666666667,-1.2667,-0.63791
0.955,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.2593,-0.63647
0.956,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.252,-0.63503
0.957,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.2446,-0.63359
0.958,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.2372,-0.63215
0.959,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.2299,-0.63071
0.96,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.2225,-0.62927
0.961,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.2151,-0.62783
0.962,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.2078,-0.62639
0.963,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.2004,-0.62495
0.964,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.193,-0.62351
0.965,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.1857,-0.62207
0.966,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.1783,-0.62063
0.967,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.1709,-0.61919
0.968,1.01160606060606,0.19299,11.058,0.955055555555555,0.060675555555556,-1.1635,-0.61775
0.969,1.01160606060606,0.19299,11.058,0.955055555555555,0.060674444444445,-1.1562,-0.61631
0.97,1.01160606060606,0.19299,11.058,0.955055555555555,0.060674444444445,-1.1488,-0.61487
0.971,1.01160606060606,0.19299,11.058,0.955055555555555,0.060674444444445,-1.1414,-0.61343
0.972,1.01160606060606,0.19299,11.058,0.955055555555555,0.060674444444445,-1.1341,-0.61199
0.973,1.01160606060606,0.19299,11.058,0.955055555555555,0.060674444444445,-1.1267,-0.61055
0.974,1.01160606060606,0.19299,11.058,0.955055555555555,0.060674444444445,-1.1193,-0.60911
0.975,1.01160606060606,0.19299,11.058,0.955055555555555,0.060674444444445,-1.112,-0.60767
0.976,1.01160606060606,0.19299,11.058,0.955055555555555,0.060673333333333,-1.1046,-0.60623
0.977,1.01160606060606,0.19299,11.058,0.955055555555555,0.060673333333333,-1.0972,-0.60479
0.978,1.01160606060606,0.19299,11.058,0.955055555555555,0.060673333333333,-1.0899,-0.60335
0.979,1.01160606060606,0.19299,11.058,0.955055555555555,0.060673333333333,-1.0825,-0.60191
0.98,1.01160606060606,0.19299,11.058,0.955055555555555,0.060673333333333,-1.0751,-0.60047
0.981,1.01160606060606,0.19299,11.058,0.955055555555555,0.060673333333333,-1.0677,-0.59903
0.982,1.01160606060606,0.19299,11.058,0.955055555555555,0.060673333333333,-1.0604,-0.59759
0.983,1.01160606060606,0.19299,11.058,0.955055555555555,0.060673333333333,-1.053,-0.59615
0.984,1.01160606060606,0.19299,11.058,0.955055555555555,0.060672222222222,-1.0456,-0.59471
0.985,1.01160606060606,0.19299,11.058,0.955055555555555,0.060672222222222,-1.0383,-0.59327
0.986,1.01160606060606,0.19299,11.058,0.955055555555555,0.060672222222222,-1.0309,-0.59183
0.987,1.01160606060606,0.19299,11.058,0.955055555555555,0.060672222222222,-1.0235,-0.59039
0.988,1.01160606060606,0.19299,11.058,0.955055555555555,0.060672222222222,-1.0162,-0.58895
0.989,1.01160606060606,0.19299,11.058,0.955055555555555,0.060672222222222,-1.0088,-0.58751
0.99,1.01160606060606,0.19299,11.058,0.955055555555555,0.060672222222222,-1.0014,-0.58607
0.991,1.01160606060606,0.19299,11.058,0.955055555555555,0.060671111111111,-0.99405,-0.58463
0.992,1.01160606060606,0.19299,11.058,0.955055555555555,0.060671111111111,-0.98668,-0.58319
0.993,1.01160606060606,0.19299,11.058,0.955055555555555,0.060671111111111,-0.97931,-0.58175
