% Pendulum System
% b = 0.1, l = 1, g = 9.8, m = 2.5
% x0 = [0, 0]
% t, theta, alpha, F
3.126,0.3056446068249274,-0.1677856256369098,4
3.127,0.305475664880034,-0.1691728080553307,4
3.128,0.30530533718541436,-0.17055826809245273,4
3.129,0.3051336254747003,-0.17194199225140616,4
3.13,0.30496053149500635,-0.1733239670529603,4
3.131,0.30478605700691125,-0.17470417903565466,4
3.132,0.30461020378444015,-0.1760826147559302,4
3.133,0.3044329736150471,-0.17745926078826021,4
3.134,0.30425436829959634,-0.17883410372528094,4
3.135,0.3040743896523444,-0.18020713017792225,4
3.136,0.3038930395009213,-0.18157832677553773,4
3.137,0.30371031968631246,-0.18294768016603535,4
3.138,0.30352623206284,-0.18431517701600697,4
3.139,0.3033407784981434,-0.1856808040108584,4
3.14,0.3031539608731614,-0.18704454785493874,4
3.141,0.30296578108211203,-0.18840639527167016,4
3.142,0.3027762410324745,-0.18976633300367687,4
3.143,0.30258534264496884,-0.1911243478129141,4
3.144,0.302393087853537,-0.19248042648079727,4
3.145,0.3021994786053236,-0.1938345558083301,4
3.146,0.3020045168606553,-0.19518672261623352,4
3.147,0.3018082045930221,-0.19653691374507357,4
3.148,0.3016105437890563,-0.1978851160553896,4
3.149,0.30141153644851315,-0.19923131642782224,4
3.15,0.3012111845842505,-0.20057550176324065,4
3.151,0.30100949022220824,-0.20191765898287029,4
3.152,0.3008064554013881,-0.20325777502841996,4
3.153,0.30060208217383294,-0.2045958368622088,4
3.154,0.300396372604606,-0.2059318314672933,4
3.155,0.3001893287717702,-0.20726574584759375,4
3.156,0.2999809527663668,-0.2085975670280205,4
3.157,0.2997712466923951,-0.20992728205460034,4
3.158,0.29956021266679,-0.2112548779946024,4
3.159,0.2993478528194019,-0.21258034193666386,4
3.16,0.29913416929297443,-0.21390366099091557,4
3.161,0.29891916424312326,-0.2152248222891072,4
3.162,0.2987028398383141,-0.2165438129847325,4
3.163,0.2984851982598409,-0.21786062025315425,4
3.164,0.2982662417018041,-0.21917523129172847,4
3.165,0.29804597237108826,-0.22048763331992952,4
3.166,0.29782439248734005,-0.22179781357947376,4
3.167,0.2976015042829456,-0.2231057593344439,4
3.168,0.2973773100030086,-0.22441145787141248,4
3.169,0.297151811905327,-0.2257148964995657,4
3.17,0.2969250122603709,-0.22701606255082646,4
3.171,0.2966969133512592,-0.2283149433799776,4
3.172,0.296467517473737,-0.2296115263647848,4
3.173,0.29623682693615266,-0.23090579890611904,4
3.174,0.29600484405943384,-0.2321977484280792,4
3.175,0.29577157117706515,-0.233487362378114,4
3.176,0.2955370106350638,-0.234774628227144,4
3.177,0.2953011647919568,-0.2360595334696834,4
3.178,0.2950640360187565,-0.23734206562396146,4
3.179,0.29482562669893775,-0.2386222122320434,4
3.18,0.2945859392284128,-0.23989996085995205,4
3.181,0.2943449760155082,-0.2411752990977876,4
3.182,0.2941027394809402,-0.2424482145598492,4
3.183,0.29385923205779046,-0.24371869488475434,4
3.184,0.29361445619148163,-0.2449867277355595,4
3.185,0.29336841433975297,-0.24625230079987914,4
3.186,0.29312110897263544,-0.247515401790006,4
3.187,0.29287254257242734,-0.24877601844303,4
3.188,0.2926227176336688,-0.2500341385209572,4
3.189,0.2923716366631173,-0.2512897498108287,4
3.19,0.2921193021797224,-0.2525428401248391,4
3.191,0.2918657167146002,-0.2537933973004548,4
3.192,0.29161088281100844,-0.25504140920053203,4
3.193,0.2913548030243206,-0.2562868637134347,4
3.194,0.2910974799220005,-0.2575297487531515,4
3.195,0.29083891608357665,-0.2587700522594135,4
3.196,0.29057911410061615,-0.26000776219781124,4
3.197,0.290318076576699,-0.26124286655991114,4
3.198,0.29005580612739196,-0.26247535336337213,4
3.199,0.289792305380222,-0.2637052106520619,4
3.2,0.28952757697465076,-0.2649324264961726,4
3.201,0.28926162356204727,-0.266156988992337,4
3.202,0.288994447805662,-0.2673788862637434,4
3.203,0.28872605238060023,-0.2685981064602512,4
3.204,0.2884564399737946,-0.2698146377585052,4
3.205,0.28818561328397924,-0.27102846836205113,4
3.206,0.2879135750216619,-0.27223958650144914,4
3.207,0.2876403279090972,-0.2734479804343882,4
3.208,0.2873658746802595,-0.27465363844580015,4
3.209,0.2870902180808155,-0.2758565488479728,4
3.21,0.2868133608680966,-0.2770566999806634,4
3.211,0.28653530581107156,-0.27825408021121195,4
3.212,0.28625605569031864,-0.2794486779346532,4
3.213,0.2859756132979981,-0.28064048157382954,4
3.214,0.285693981437824,-0.2818294795795033,4
3.215,0.2854111629250362,-0.2830156604304683,4
3.216,0.28512716058637266,-0.2841990126336616,4
3.217,0.2848419772600405,-0.2853795247242747,4
3.218,0.2845556157956883,-0.2865571852658648,4
3.219,0.2842680790543772,-0.28773198285046536,4
3.22,0.2839793699085525,-0.28890390609869665,4
3.221,0.28368949124201526,-0.2900729436598759,4
3.222,0.28339844594989283,-0.29123908421212724,4
3.223,0.2831062369386108,-0.29240231646249126,4
3.224,0.28281286712586323,-0.29356262914703435,4
3.225,0.28251833944058385,-0.2947200110309577,4
3.226,0.28222265682291703,-0.29587445090870623,4
3.227,0.2819258222241883,-0.29702593760407664,4
3.228,0.28162783860687446,-0.2981744599703261,4
3.229,0.2813287089445749,-0.29932000689027954,4
3.23,0.2810284362219811,-0.3004625672764377,4
3.231,0.2807270234348477,-0.3016021300710842,4
3.232,0.28042447358996164,-0.30273868424639244,4
3.233,0.28012078970511317,-0.3038722188045324,4
3.234,0.27981597480906484,-0.305002722777777,4
3.235,0.27951003194152224,-0.30613018522860813,4
3.236,0.279202964153103,-0.30725459524982246,4
3.237,0.27889477450530653,-0.30837594196463686,4
3.238,0.2785854660704839,-0.3094942145267939,4
3.239,0.27827504193180663,-0.310609402120666,4
3.24,0.2779635051832365,-0.31172149396136084,4
3.241,0.2776508589294942,-0.31283047929482494,4
3.242,0.27733710628602926,-0.3139363473979481,4
3.243,0.27702225037898787,-0.3150390875786668,4
3.244,0.27670629434518257,-0.3161386891760674,4
3.245,0.27638924133206094,-0.31723514156048943,4
3.246,0.276071094497674,-0.3183284341336283,4
3.247,0.2757518570106448,-0.3194185563286375,4
3.248,0.275431532050137,-0.32050549761023067,4
3.249,0.2751101228058233,-0.32158924747478373,4
3.25,0.2747876324778534,-0.32266979545043606,4
3.251,0.27446406427682246,-0.32374713109719155,4
3.252,0.2741394214237389,-0.32482124400701967,4
3.253,0.2738137071499927,-0.3258921238039558,4
3.254,0.2734869246973226,-0.3269597601442016,4
3.255,0.27315907731778466,-0.3280241427162245,4
3.256,0.2728301682737194,-0.329085261240858,4
3.257,0.2725002008377194,-0.3301431054713998,4
3.258,0.27216917829259685,-0.33119766519371185,4
3.259,0.2718371039313511,-0.3322489302263181,4
3.26,0.27150398105713514,-0.3332968904205031,4
3.261,0.27116981298322396,-0.3343415356604099,4
3.262,0.2708346030329806,-0.33538285586313765,4
3.263,0.2704983545398236,-0.3364208409788388,4
3.264,0.27016107084719354,-0.33745548099081607,4
3.265,0.2698227553085203,-0.33848676591561927,4
3.266,0.2694834112871893,-0.3395146858031414,4
3.267,0.2691430421565081,-0.3405392307367143,4
3.268,0.2688016512996733,-0.34156039083320483,4
3.269,0.2684592421097364,-0.3425781562431103,4
3.27,0.26811581798957024,-0.34359251715065214,4
3.271,0.2677713823518356,-0.3446034637738724,4
3.272,0.26742593861894653,-0.3456109863647264,4
3.273,0.26707949022303734,-0.34661507520917784,4
3.274,0.2667320406059275,-0.34761572062729146,4
3.275,0.2663835932190882,-0.34861291297332714,4
3.276,0.26603415152360765,-0.34960664263583224,4
3.277,0.2656837189901571,-0.3505969000377345,4
3.278,0.26533229909895584,-0.35158367563643445,4
3.279,0.2649798953397374,-0.35256695992389664,4
3.28,0.2646265112117141,-0.3535467434267419,4
3.281,0.2642721502235429,-0.35452301670633846,4
3.282,0.2639168158932904,-0.3554957703588922,4
3.283,0.2635605117483977,-0.35646499501553836,4
3.284,0.26320324132564576,-0.3574306813424304,4
3.285,0.26284500817112005,-0.35839282004083084,4
3.286,0.2624858158401757,-0.3593514018472002,4
3.287,0.2621256678974019,-0.36030641753328646,4
3.288,0.26176456791658625,-0.3612578579062137,4
3.289,0.2614025194806802,-0.36220571380857036,4
3.29,0.26103952618176274,-0.36314997611849786,4
3.291,0.26067559162100506,-0.3640906357497776,4
3.292,0.2603107194086349,-0.36502768365191923,4
3.293,0.2599449131639005,-0.3659611108102467,4
3.294,0.2595781765150352,-0.3668909082459858,4
3.295,0.2592105130992206,-0.3678170670163498,4
3.296,0.2588419265625516,-0.36873957821462605,4
3.297,0.2584724205599994,-0.3696584329702611,4
3.298,0.2581019987553756,-0.370573622448946,4
3.299,0.2577306648212958,-0.3714851378527013,4
3.3,0.2573584224391435,-0.3723929704199618,4
3.301,0.2569852752990331,-0.3732971114256601,4
3.302,0.25661122709977363,-0.37419755218131123,4
3.303,0.2562362815488322,-0.3750942840350953,4
3.304,0.255860442362297,-0.37598729837194084,4
3.305,0.2554837132648408,-0.37687658661360807,4
3.306,0.25510609798968364,-0.37776214021877047,4
3.307,0.2547276002785562,-0.3786439506830969,4
3.308,0.25434822388166245,-0.3795220095393336,4
3.309,0.25396797255764303,-0.38039630835738536,4
3.31,0.2535868500735373,-0.38126683874439604,4
3.311,0.2532048602047464,-0.38213359234482946,4
3.312,0.25282200673499616,-0.3829965608405492,4
3.313,0.25243829345629903,-0.3838557359508988,4
3.314,0.2520537241689171,-0.38471110943278086,4
3.315,0.2516683026813238,-0.38556267308073616,4
3.316,0.251282032810167,-0.38641041872702236,4
3.317,0.25089491838023065,-0.3872543382416919,4
3.318,0.25050696322439714,-0.3880944235326708,4
3.319,0.2501181711836093,-0.3889306665458352,4
3.32,0.2497285461068325,-0.3897630592650893,4
3.321,0.24933809185101635,-0.3905915937124416,4
3.322,0.24894681228105664,-0.3914162619480814,4
3.323,0.24855471126975726,-0.3922370560704553,4
3.324,0.24816179269779154,-0.39305396821634236,4
3.325,0.24776806045366415,-0.3938669905609292,4
3.326,0.2473735184336725,-0.39467611531788577,4
3.327,0.24697817054186816,-0.39548133473943886,4
3.328,0.2465820206900184,-0.39628264111644707,4
3.329,0.2461850727975673,-0.3970800267784736,4
3.33,0.24578733079159715,-0.3978734840938608,4
3.331,0.24538879860678944,-0.398663005469802,4
3.332,0.24498948018538605,-0.39944858335241507,4
3.333,0.2445893794771504,-0.4002302102268138,4
3.334,0.24418850043932805,-0.40100787861718074,4
3.335,0.24378684703660805,-0.40178158108683726,4
3.336,0.2433844232410832,-0.40255131023831603,4
3.337,0.24298123303221114,-0.40331705871343054,4
3.338,0.24257728039677484,-0.40407881919334643,4
3.339,0.2421725693288436,-0.4048365843986502,4
3.34,0.24176710382973265,-0.4055903470894199,4
3.341,0.24136088790796484,-0.4063401000652935,4
3.342,0.2409539255792298,-0.40708583616553756,4
3.343,0.2405462208663453,-0.4078275482691159,4
3.344,0.2401377777992167,-0.40856522929475775,4
3.345,0.23972860041479765,-0.4092988722010247,4
3.346,0.23931869275704964,-0.4100284699863781,4
3.347,0.2389080588769029,-0.4107540156892458,4
3.348,0.23849670283221566,-0.41147550238808883,4
3.349,0.23808462868773436,-0.4121929232014668,4
3.35,0.23767184051505305,-0.4129062712881038,4
3.351,0.23725834239257404,-0.41361553984695365,4
3.352,0.23684413840546695,-0.4143207221172645,4
3.353,0.2364292326456284,-0.41502181137864314,4
3.354,0.2360136292116419,-0.4157188009511193,4
3.355,0.2355973322087371,-0.4164116841952089,4
3.356,0.2351803457487494,-0.4171004545119775,4
3.357,0.2347626739500793,-0.4177851053431027,4
3.358,0.23434432093765165,-0.418465630170937,4
3.359,0.2339252908428753,-0.4191420225185696,4
3.36,0.2335055878036016,-0.4198142759498875,4
3.361,0.2330852159640843,-0.4204823840696375,4
3.362,0.23266417947493825,-0.4211463405234864,4
3.363,0.2322424824930984,-0.42180613899808156,4
3.364,0.23182012918177886,-0.4224617732211107,4
3.365,0.23139712371043195,-0.4231132369613618,4
3.366,0.2309734702547068,-0.4237605240287821,4
3.367,0.2305491729964084,-0.42440362827453626,4
3.368,0.23012423612345584,-0.42504254359106575,4
3.369,0.22969866382984186,-0.4256772639121462,4
3.37,0.22927246031559045,-0.42630778321294466,4
3.371,0.2288456297867162,-0.4269340955100772,4
3.372,0.22841817645518245,-0.4275561948616656,4
3.373,0.2279901045388597,-0.4281740753673933,4
3.374,0.2275614182614841,-0.4287877311685616,4
3.375,0.227132121852616,-0.42939715644814475,4
3.376,0.2267022195475977,-0.43000234543084553,4
3.377,0.2262717155875123,-0.4306032923831499,4
3.378,0.2258406142191412,-0.4311999916133805,4
3.379,0.22540891969492294,-0.4317924374717511,4
3.38,0.22497663627291078,-0.43238062435041996,4
3.381,0.22454376821673064,-0.43296454668354306,4
3.382,0.22411031979553953,-0.43354419894732577,4
3.383,0.22367629528398297,-0.4341195756600763,4
3.384,0.22324169896215323,-0.4346906713822564,4
3.385,0.22280653511554682,-0.4352574807165331,4
3.386,0.2223708080350224,-0.43581999830783,4
3.387,0.22193452201675856,-0.43637821884337696,4
3.388,0.22149768136221126,-0.4369321370527612,4
3.389,0.22106029037807162,-0.437481747707976,4
3.39,0.22062235337622332,-0.4380270456234707,4
3.391,0.2201838746737003,-0.43856802565619907,4
3.392,0.2197448585926439,-0.4391046827056678,4
3.393,0.21930530946026067,-0.43963701171398495,4
3.394,0.2188652316087794,-0.44016500766590705,4
3.395,0.2184246293754086,-0.44068866558888636,4
3.396,0.2179835071022937,-0.44120798055311744,4
3.397,0.21754186913647416,-0.44172294767158415,4
3.398,0.21709971982984114,-0.44223356210010495,4
3.399,0.2166570635390938,-0.44273981903737825,4
3.4,0.21621390462569723,-0.44324171372502796,4
3.401,0.2157702474558387,-0.4437392414476479,4
3.402,0.21532609640038544,-0.4442323975328461,4
3.403,0.214881455834841,-0.4447211773512881,4
3.404,0.21443633013930238,-0.4452055763167412,4
3.405,0.2139907236984168,-0.4456855898861166,4
3.406,0.21354464090133882,-0.4461612135595123,4
3.407,0.2130980861416865,-0.4466324428802553,4
3.408,0.21265106381749888,-0.4470992734349424,4
3.409,0.2122035783311922,-0.44756170085348296,4
3.41,0.21175563408951664,-0.44801972080913843,4
3.411,0.21130723550351296,-0.4484733290185631,4
3.412,0.21085838698846912,-0.4489225212418442,4
3.413,0.21040909296387672,-0.4493672932825415,4
3.414,0.20995935785338757,-0.449807640987726,4
3.415,0.2095091860847703,-0.45024356024801904,4
3.416,0.2090585820898662,-0.4506750469976302,4
3.417,0.2086075503045464,-0.4511020972143954,4
3.418,0.20815609516866765,-0.4515247069198141,4
3.419,0.20770422112602877,-0.4519428721790865,4
3.42,0.20725193262432687,-0.4523565891011496,4
3.421,0.20679923411511392,-0.4527658538387136,4
3.422,0.20634613005375238,-0.4531706625882977,4
3.423,0.2058926248993719,-0.4535710115902653,4
3.424,0.20543872311482503,-0.4539668971288582,4
3.425,0.20498442916664356,-0.454358315532232,4
3.426,0.2045297475249945,-0.4547452631724893,4
3.427,0.20407468266363613,-0.455127736465713,4
3.428,0.20361923905987397,-0.4555057318720006,4
3.429,0.2031634211945168,-0.4558792458954951,4
3.43,0.20270723355183232,-0.4562482750844189,4
3.431,0.20225068061950352,-0.4566128160311041,4
3.432,0.20179376688858414,-0.4569728653720253,4
3.433,0.20133649685345464,-0.4573284197878291,4
3.434,0.20087887501177806,-0.4576794760033656,4
3.435,0.20042090586445568,-0.4580260307877178,4
3.436,0.19996259391558285,-0.4583680809542317,4
3.437,0.19950394367240468,-0.4587056233605452,4
3.438,0.19904495964527166,-0.4590386549086166,4
3.439,0.19858564634759535,-0.4593671725447533,4
3.44,0.19812600829580423,-0.45969117325964,4
3.441,0.19766605000929882,-0.4600106540883648,4
3.442,0.19720577601040767,-0.4603256121104477,4
3.443,0.19674519082434286,-0.4606360444498661,4
3.444,0.1962842989791552,-0.4609419482750816,4
3.445,0.19582310500569008,-0.4612433207990651,4
3.446,0.1953616134375429,-0.4615401592793225,4
3.447,0.19489982881101434,-0.4618324610179194,4
3.448,0.1944377556650657,-0.4621202233615053,4
3.449,0.19397539854127474,-0.4624034437013375,4
3.45,0.19351276198379064,-0.4626821194733048,4
3.451,0.19304985053928947,-0.4629562481579506,4
3.452,0.1925866687569296,-0.4632258272804952,4
3.453,0.19212322118830688,-0.4634908544108581,4
3.454,0.19165951238740997,-0.4637513271636799,4
3.455,0.19119554691057564,-0.4640072431983436,4
3.456,0.190731329316444,-0.4642586002189949,4
3.457,0.19026686416591357,-0.4645053959745636,4
3.458,0.18980215602209677,-0.4647476282587826,4
3.459,0.18933720945027482,-0.464985294910208,4
3.46,0.1888720290178532,-0.465218393812238,4
3.461,0.1884066192943163,-0.4654469228931318,4
3.462,0.18794098485118318,-0.4656708801260273,4
3.463,0.1874751302619621,-0.4658902635289595,4
3.464,0.18700906010210608,-0.4661050711648774,4
3.465,0.18654277894896762,-0.4663153011416609,4
3.466,0.1860762913817538,-0.4665209516121376,4
3.467,0.1856096019814816,-0.4667220207740986,4
3.468,0.18514271533093266,-0.4669185068703136,4
3.469,0.18467563601460826,-0.4671104081885472,4
3.47,0.1842083686186845,-0.4672977230615721,4
3.471,0.18374091773096732,-0.4674804498671848,4
3.472,0.18327328794084707,-0.4676585870282182,4
3.473,0.18280548383925382,-0.4678321330125556,4
3.474,0.18233751001861243,-0.4680010863331439,4
3.475,0.1818693710727968,-0.4681654455480052,4
3.476,0.1814010715970856,-0.4683252092602492,4
3.477,0.18093261618811682,-0.4684803761180852,4
3.478,0.1804640094438425,-0.468630944814833,4
3.479,0.1799952559634837,-0.4687769140889332,4
3.48,0.17952636034748562,-0.4689182827239583,4
3.481,0.1790573271974722,-0.4690550495486213,4
3.482,0.17858816111620096,-0.4691872134367866,4
3.483,0.17811886670751806,-0.4693147733074775,4
3.484,0.17764944857631282,-0.4694377281248858,4
3.485,0.177179911328473,-0.4695560768983791,4
3.486,0.17671025957083905,-0.4696698186825088,4
3.487,0.1762404979111594,-0.469778952577017,4
3.488,0.175770630958045,-0.4698834777268439,4
3.489,0.17530066332092414,-0.4699833933221326,4
3.49,0.17483059960999747,-0.4700786985982368,4
3.491,0.17436044443619236,-0.4701693928357245,4
3.492,0.1738902024111182,-0.4702554753603844,4
3.493,0.1734198781470207,-0.4703369455432294,4
3.494,0.1729494762567369,-0.4704138028005009,4
3.495,0.17247900135364996,-0.4704860465936724,4
3.496,0.1720084580516439,-0.4705536764294534,4
3.497,0.17153785096505828,-0.4706166918597907,4
3.498,0.17106718470864296,-0.4706750924818719,4
3.499,0.170596463897513,-0.4707288779381267,4
3.5,0.17012569314710327,-0.4707780479162282,4
3.501,0.16965487707312332,-0.4708226021490948,4
3.502,0.16918402029151203,-0.4708625404148892,4
3.503,0.1687131274183925,-0.4708978625370198,4
3.504,0.16824220307002655,-0.4709285683841393,4
3.505,0.1677712518627698,-0.4709546578701447,4
3.506,0.1673002784130262,-0.470976130954176,4
3.507,0.16682928733720284,-0.4709929876406132,4
3.508,0.16635828325166477,-0.4710052279790762,4
3.509,0.16588727077268972,-0.4710128520644207,4
3.51,0.16541625451642286,-0.4710158600367354,4
3.511,0.16494523909883166,-0.4710142520813392,4
3.512,0.16447422913566034,-0.4710080284287763,4
3.513,0.16400322924238522,-0.4709971893548133,4
3.514,0.1635322440341689,-0.4709817351804323,4
3.515,0.16306127812581542,-0.4709616662718276,4
3.516,0.1625903361317251,-0.4709369830403987,4
3.517,0.1621194226658489,-0.4709076859427453,4
3.518,0.1616485423416437,-0.4708737754806595,4
3.519,0.16117769977202695,-0.4708352522011196,4
3.52,0.16070689956933143,-0.4707921166962825,4
3.521,0.16023614634526007,-0.4707443696034756,4
3.522,0.15976544471084086,-0.4706920116051886,4
3.523,0.15929479927638174,-0.4706350434290648,4
3.524,0.1588242146514253,-0.4705734658478916,4
3.525,0.1583536954447038,-0.4705072796795907,4
3.526,0.15788324626409392,-0.4704364857872089,4
3.527,0.1574128717165717,-0.4703610850789062,4
3.528,0.15694257640816742,-0.4702810785079464,4
3.529,0.1564723649439206,-0.4701964670726836,4
3.53,0.15600224192783474,-0.4701072518165524,4
3.531,0.15553221196283243,-0.4700134338280543,4
3.532,0.15506227965071007,-0.4699150142407453,4
3.533,0.15459244959209315,-0.4698119942332225,4
3.534,0.1541227263863909,-0.4697043750291111,4
3.535,0.15365311463175155,-0.4695921578970495,4
3.536,0.153183618925017,-0.4694753441506751,4
3.537,0.15271424386167815,-0.4693539351486097,4
3.538,0.15224499403582975,-0.4692279322944432,4
3.539,0.1517758740401256,-0.4690973370367191,4
3.54,0.15130688846573337,-0.4689621508689164,4
3.541,0.1508380419022899,-0.4688223753294349,4
3.542,0.15036933893785612,-0.4686780120015763,4
3.543,0.14990078415887234,-0.4685290625135277,4
3.544,0.14943238215011334,-0.468375528538343,4
3.545,0.14896413749464327,-0.4682174117939245,4
3.546,0.1484960547737712,-0.4680547140430045,4
3.547,0.14802813856700603,-0.467887437093125,4
3.548,0.1475603934520118,-0.4677155827966186,4
3.549,0.147092824004563,-0.4675391530505884,4
3.55,0.14662543479849954,-0.4673581497968864,4
3.551,0.14615823040568243,-0.4671725750220935,4
3.552,0.1456912153959486,-0.466982430757497,4
3.553,0.14522439433706655,-0.4667877190790697,4
3.554,0.1447577717946917,-0.4665884421074461,4
3.555,0.14429135233232146,-0.4663846020079007,4
3.556,0.14382514051125087,-0.4661762009903239,4
3.557,0.14335914089052787,-0.4659632413091995,4
3.558,0.1428933580269088,-0.4657457252635785,4
3.559,0.14242779647481385,-0.4655236551970568,4
3.56,0.14196246078628244,-0.465297033497748,4
3.561,0.14149735551092887,-0.4650658625982597,4
3.562,0.1410324851958977,-0.4648301449756666,4
3.563,0.14056785438581942,-0.4645898831514844,4
3.564,0.140103467622766,-0.4643450796916429,4
3.565,0.1396393294462064,-0.4640957372064592,4
3.566,0.13917544439296248,-0.4638418583506095,4
3.567,0.1387118169971642,-0.4635834458231016,4
3.568,0.1382484517902058,-0.4633205023672455,4
3.569,0.13778535330070127,-0.4630530307706259,4
3.57,0.13732252605444015,-0.4627810338650712,4
3.571,0.13685997457434312,-0.4625045145266246,4
3.572,0.13639770338041826,-0.4622234756755142,4
3.573,0.1359357169897165,-0.4619379202761212,4
3.574,0.13547401991628752,-0.4616478513369498,4
3.575,0.13501261667113598,-0.4613532719105952,4
3.576,0.13455151176217695,-0.4610541850937114,4
3.577,0.13409070969419232,-0.4607505940269798,4
3.578,0.1336302149687866,-0.4604425018950752,4
3.579,0.133170032084343,-0.4601299119266332,4
3.58,0.13271016553597945,-0.4598128273942164,4
3.581,0.1322506198155047,-0.4594912516142801,4
3.582,0.13179139941137455,-0.459165187947138,4
3.583,0.13133250880864802,-0.4588346397969272,4
3.584,0.13087395248894332,-0.4584996106115727,4
3.585,0.1304157349303944,-0.4581601038827516,4
3.586,0.12995786060760706,-0.4578161231458567,4
3.587,0.12950033399161529,-0.4574676719799604,4
3.588,0.12904315954983767,-0.4571147540077766,4
3.589,0.1285863417460337,-0.4567573728956242,4
3.59,0.12812988504026018,-0.4563955323533885,4
3.591,0.12767379388882788,-0.4560292361344829,4
3.592,0.12721807274425784,-0.4556584880358106,4
3.593,0.12676272605523792,-0.4552832918977244,4
3.594,0.1263077582665795,-0.454903651603988,4
3.595,0.1258531738191741,-0.4545195710817354,4
3.596,0.12539897714994994,-0.4541310543014305,4
3.597,0.1249451726918286,-0.4537381052768262,4
3.598,0.12449176487368205,-0.453340728064923,4
3.599,0.12403875812028912,-0.4529389267659276,4
3.6,0.12358615685229245,-0.4525327055232099,4
3.601,0.12313396548615542,-0.4521220685232612,4
3.602,0.122682188434119,-0.4517070199956508,4
3.603,0.12223083010415872,-0.4512875642129825,4
3.604,0.1217798948999416,-0.4508637054908509,4
3.605,0.1213293872207834,-0.450435448187797,4
3.606,0.12087931146160548,-0.45000279670526333,4
3.607,0.12042967201289208,-0.44956575548754957,4
3.608,0.11998047326064742,-0.4491243290217658,4
3.609,0.119531719586353,-0.4486785218377876,4
3.61,0.11908341536692482,-0.44822833850820876,4
3.611,0.1186355649746707,-0.4477737836482957,4
3.612,0.1181881727772477,-0.4473148619159388,4
3.613,0.1177412431376195,-0.4468515780116061,4
3.614,0.11729478041401377,-0.4463839366782941,4
3.615,0.1168487889598799,-0.4459119427014803,4
3.616,0.11640327312384638,-0.4454356009090736,4
3.617,0.11595823724967842,-0.4449549161713655,4
3.618,0.11551368567623578,-0.44446989340098,4
3.619,0.11506962273743017,-0.4439805375528237,4
3.62,0.11462605276218335,-0.4434868536240356,4
3.621,0.11418298007438467,-0.44298884665393523,4
3.622,0.11374040899284912,-0.4424865217239724,4
3.623,0.1132983438312751,-0.44197988395767474,4
3.624,0.1128567888982025,-0.4414689385205957,4
3.625,0.11241574849697064,-0.44095369062026213,4
3.626,0.11197522692567641,-0.4404341455061211,4
3.627,0.1115352284771323,-0.4399103084694866,4
3.628,0.11109575743882465,-0.4393821848434857,4
3.629,0.11065681809287188,-0.4388497800030043,4
3.63,0.11021841471598276,-0.43831309936463286,4
3.631,0.1097805515794147,-0.43777214838661044,4
3.632,0.10934323294893225,-0.4372269325687707,4
3.633,0.10890646308476552,-0.4366774574524849,4
3.634,0.10847024624156862,-0.4361237286206061,4
3.635,0.10803458666837824,-0.4355657516974125,4
3.636,0.10759948860857246,-0.4350035323485504,4
3.637,0.10716495629982913,-0.4344370762809766,4
3.638,0.10673099397408477,-0.4338663892429008,4
3.639,0.10629760585749343,-0.4332914770237272,4
3.64,0.10586479617038536,-0.43271234545399606,4
3.641,0.10543256912722611,-0.43212900040532404,4
3.642,0.10500092893657542,-0.4315414477903456,4
3.643,0.10456987980104622,-0.43094969356265256,4
3.644,0.10413942591726374,-0.430353743716734,4
3.645,0.10370957147582473,-0.4297536042879155,4
3.646,0.10328032066125654,-0.4291492813522986,4
3.647,0.10285167765197657,-0.4285407810266986,4
3.648,0.10242364662025148,-0.4279281094685834,4
3.649,0.10199623173215663,-0.4273112728760108,4
3.65,0.10156943714753552,-0.4266902774875661,4
3.651,0.1011432670199593,-0.426065129582299,4
3.652,0.10071772549668648,-0.4254358354796601,4
3.653,0.10029281671862243,-0.42480240153943755,4
3.654,0.09986854482027918,-0.42416483416169215,4
3.655,0.09944491392973516,-0.4235231397866934,4
3.656,0.09902192816859506,-0.422877324894854,4
3.657,0.09859959165194984,-0.42222739600666465,4
3.658,0.09817790848833645,-0.4215733596826286,4
3.659,0.09775688277969816,-0.42091522252319513,4
3.66,0.09733651862134449,-0.420252991168693,4
3.661,0.09691682010191145,-0.41958667229926383,4
3.662,0.09649779130332185,-0.41891627263479436,4
3.663,0.09607943630074536,-0.4182417989348493,4
3.664,0.09566175916255928,-0.41756325799860255,4
3.665,0.09524476395030856,-0.41688065666476953,4
3.666,0.09482845471866672,-0.4161940018115373,4
3.667,0.09441283551539607,-0.4155033003564966,4
3.668,0.09399791038130868,-0.414808559256571,4
3.669,0.09358368335022693,-0.41410978550794764,4
3.67,0.09317015844894425,-0.4134069861460069,4
3.671,0.09275733969718612,-0.4127001682452508,4
3.672,0.09234523110757106,-0.41198933891923273,4
3.673,0.09193383668557138,-0.41127450532048576,4
3.674,0.09152316042947459,-0.4105556746404505,4
3.675,0.09111320633034423,-0.40983285410940257,4
3.676,0.09070397837198128,-0.40910605099638075,4
3.677,0.09029548053088553,-0.4083752726091131,4
3.678,0.0898877167762167,-0.40764052629394426,4
3.679,0.08948069106975616,-0.4069018194357609,4
3.68,0.08907440736586822,-0.4061591594579185,4
3.681,0.0886688696114619,-0.4054125538221657,4
3.682,0.08826408174595252,-0.4046620100285703,4
3.683,0.08786004770122337,-0.4039075356154437,4
3.684,0.0874567714015877,-0.40314913815926495,4
3.685,0.08705425676375046,-0.4023868252746053,4
