0.265;19.618;0.17796;10.196;36.13;46.605;-0.93224;-0.67274
0.266;19.632;0.1784;10.221;36.208;46.749;-0.93867;-0.64672
0.267;19.645;0.17878;10.243;36.28;46.891;-0.94396;-0.62046
0.268;19.658;0.1791;10.262;36.346;47.029;-0.94813;-0.59411
0.269;19.671;0.17936;10.276;36.405;47.164;-0.95123;-0.56776
0.27;19.684;0.17956;10.288;36.457;47.294;-0.95327;-0.54154
0.271;19.696;0.1797;10.296;36.503;47.421;-0.95429;-0.51555
0.272;19.708;0.17979;10.301;36.543;47.542;-0.95434;-0.48989
0.273;19.719;0.17983;10.304;36.576;47.658;-0.95344;-0.46464
0.274;19.73;0.17982;10.303;36.602;47.769;-0.95164;-0.4399
0.275;19.741;0.17975;10.299;36.623;47.875;-0.94898;-0.41575
0.276;19.751;0.17964;10.293;36.637;47.974;-0.9455;-0.39225
0.277;19.761;0.17948;10.284;36.646;48.068;-0.94125;-0.36949
0.278;19.77;0.17929;10.272;36.649;48.155;-0.93627;-0.34752
0.279;19.779;0.17905;10.259;36.646;48.236;-0.93061;-0.32639
0.28;19.787;0.17877;10.243;36.638;48.311;-0.92432;-0.30616
0.281;19.794;0.17846;10.225;36.625;48.38;-0.91743;-0.28687
0.282;19.801;0.17812;10.205;36.608;48.442;-0.91001;-0.26857
0.283;19.807;0.17774;10.184;36.586;48.497;-0.90209;-0.25128
0.284;19.813;0.17734;10.161;36.559;48.547;-0.89372;-0.23504
0.285;19.818;0.17692;10.137;36.529;48.589;-0.88496;-0.21987
0.286;19.823;0.17647;10.111;36.495;48.626;-0.87584;-0.20579
0.287;19.827;0.176;10.084;36.457;48.657;-0.86642;-0.19281
0.288;19.83;0.17552;10.056;36.416;48.681;-0.85673;-0.18094
0.289;19.833;0.17502;10.028;36.372;48.699;-0.84683;-0.17019
0.29;19.836;0.17451;9.9984;36.326;48.712;-0.83677;-0.16057
0.291;19.838;0.17398;9.9685;36.277;48.719;-0.82657;-0.15206
0.292;19.839;0.17346;9.9383;36.226;48.721;-0.8163;-0.14466
0.293;19.84;0.17292;9.9077;36.174;48.717;-0.80599;-0.13836
0.294;19.84;0.17239;9.877;36.12;48.709;-0.79567;-0.13315
0.295;19.84;0.17185;9.8462;36.064;48.695;-0.7854;-0.12901
0.296;19.839;0.17131;9.8155;36.008;48.677;-0.77521;-0.12592
0.297;19.838;0.17078;9.785;35.95;48.655;-0.76514;-0.12385
0.298;19.837;0.17025;9.7549;35.893;48.628;-0.75522;-0.12278
0.299;19.835;0.16974;9.7251;35.835;48.598;-0.74548;-0.12268
0.3;19.833;0.16931;9.701;35.787;48.57;-0.73765;-0.12338
0.301;29.055;0.13338;7.6421;49.748;-43.312;3.7569;-9.5562
0.302;29.001;0.14374;8.2356;53.262;-43.551;3.3397;-9.7943
0.303;28.953;0.15935;9.1299;58.621;-43.545;2.6998;-10.076
0.304;28.949;0.175;10.027;64.111;-43.041;2.0427;-10.253
0.305;28.989;0.19044;10.911;69.661;-42.059;1.3808;-10.327
0.306;29.07;0.20542;11.77;75.202;-40.63;0.72556;-10.303
0.307;29.189;0.21974;12.59;80.668;-38.791;0.087082;-10.187
0.308;29.342;0.23322;13.363;86.001;-36.589;-0.52646;-9.9884
0.309;29.525;0.24574;14.08;91.15;-34.074;-1.1087;-9.717
0.31;29.711;0.25638;14.689;95.699;-31.552;-1.3391;-8.0004
0.311;29.905;0.26557;15.216;99.798;-28.992;-1.8933;-8.2792
0.312;30.13;0.27444;15.724;103.96;-26.071;-2.4608;-8.466
0.313;30.38;0.28265;16.194;108.04;-22.863;-3.0216;-8.2428
0.314;30.646;0.28978;16.603;111.86;-19.492;-3.5516;-7.7575
0.315;30.922;0.29572;16.944;115.33;-16.033;-4.0406;-7.2456
0.316;31.205;0.30051;17.218;118.44;-12.523;-4.4877;-6.7142
0.317;31.492;0.30419;17.429;121.19;-8.9943;-4.8927;-6.1696
0.318;31.779;0.30682;17.58;123.59;-5.4763;-5.256;-5.6172
0.319;32.066;0.30849;17.675;125.63;-1.9931;-5.5785;-5.0612
0.32;32.35;0.30924;17.718;127.32;1.4348;-5.8612;-4.5054
0.321;32.629;0.30914;17.713;128.68;4.7899;-6.1055;-3.9527
0.322;32.903;0.30827;17.663;129.71;8.058;-6.3128;-3.4056
0.323;33.17;0.30668;17.571;130.42;11.227;-6.4845;-2.866
0.324;33.429;0.30443;17.442;130.82;14.288;-6.6221;-2.3354
0.325;33.681;0.30157;17.279;130.94;17.232;-6.727;-1.8153
0.326;33.923;0.29816;17.083;130.77;20.053;-6.8005;-1.3065
0.327;34.096;0.29478;16.889;130.25;22.003;-6.8435;-0.92935
0.328;34.077;0.29266;16.768;129.3;21.559;-6.862;-0.92871
0.329;34.058;0.29057;16.648;128.36;21.123;-6.8785;-0.92869
0.33;34.04;0.28848;16.529;127.43;20.694;-6.8931;-0.92924
0.331;34.022;0.28642;16.411;126.51;20.274;-6.9059;-0.9303
0.332;34.005;0.28437;16.293;125.59;19.861;-6.9169;-0.93184
